path,label
data/Images/baseballdiamond/baseballdiamond02.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond03.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond04.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond05.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond06.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond07.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond08.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond09.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond10.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond11.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond12.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond13.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond14.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond15.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond16.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond17.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond18.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond19.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond20.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond21.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond22.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond23.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond24.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond25.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond26.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond27.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond28.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond29.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond30.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond31.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond32.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond33.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond34.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond35.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond36.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond37.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond38.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond39.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond40.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond41.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond42.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond43.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond44.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond45.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond46.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond47.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond48.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond49.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond50.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond51.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond52.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond53.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond54.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond55.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond56.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond57.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond58.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond59.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond60.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond61.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond62.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond63.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond64.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond65.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond66.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond67.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond68.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond69.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond70.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond71.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond72.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond73.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond74.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond75.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond76.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond77.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond78.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond79.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond80.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond81.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond82.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond83.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond84.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond85.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond86.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond87.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond88.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond89.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond90.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond91.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond92.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond93.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond94.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond95.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond96.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond97.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond98.tif,baseballdiamond
data/Images/baseballdiamond/baseballdiamond99.tif,baseballdiamond
data/Images/beach/beach00.tif,beach
data/Images/beach/beach01.tif,beach
data/Images/beach/beach02.tif,beach
data/Images/beach/beach03.tif,beach
data/Images/beach/beach04.tif,beach
data/Images/beach/beach05.tif,beach
data/Images/beach/beach06.tif,beach
data/Images/beach/beach07.tif,beach
data/Images/beach/beach08.tif,beach
data/Images/beach/beach09.tif,beach
data/Images/beach/beach10.tif,beach
data/Images/beach/beach11.tif,beach
data/Images/beach/beach12.tif,beach
data/Images/beach/beach13.tif,beach
data/Images/beach/beach14.tif,beach
data/Images/beach/beach15.tif,beach
data/Images/beach/beach16.tif,beach
data/Images/beach/beach17.tif,beach
data/Images/beach/beach18.tif,beach
data/Images/beach/beach19.tif,beach
data/Images/beach/beach20.tif,beach
data/Images/beach/beach21.tif,beach
data/Images/beach/beach22.tif,beach
data/Images/beach/beach23.tif,beach
data/Images/beach/beach24.tif,beach
data/Images/beach/beach25.tif,beach
data/Images/beach/beach26.tif,beach
data/Images/beach/beach27.tif,beach
data/Images/beach/beach28.tif,beach
data/Images/beach/beach29.tif,beach
data/Images/beach/beach30.tif,beach
data/Images/beach/beach31.tif,beach
data/Images/beach/beach32.tif,beach
data/Images/beach/beach33.tif,beach
data/Images/beach/beach34.tif,beach
data/Images/beach/beach35.tif,beach
data/Images/beach/beach36.tif,beach
data/Images/beach/beach37.tif,beach
data/Images/beach/beach38.tif,beach
data/Images/beach/beach39.tif,beach
data/Images/beach/beach40.tif,beach
data/Images/beach/beach41.tif,beach
data/Images/beach/beach42.tif,beach
data/Images/beach/beach43.tif,beach
data/Images/beach/beach44.tif,beach
data/Images/beach/beach45.tif,beach
data/Images/beach/beach46.tif,beach
data/Images/beach/beach47.tif,beach
data/Images/beach/beach48.tif,beach
data/Images/beach/beach49.tif,beach
data/Images/beach/beach50.tif,beach
data/Images/beach/beach51.tif,beach
data/Images/beach/beach52.tif,beach
data/Images/beach/beach53.tif,beach
data/Images/beach/beach54.tif,beach
data/Images/beach/beach55.tif,beach
data/Images/beach/beach56.tif,beach
data/Images/beach/beach57.tif,beach
data/Images/beach/beach58.tif,beach
data/Images/beach/beach59.tif,beach
data/Images/beach/beach60.tif,beach
data/Images/beach/beach61.tif,beach
data/Images/beach/beach62.tif,beach
data/Images/beach/beach63.tif,beach
data/Images/beach/beach64.tif,beach
data/Images/beach/beach65.tif,beach
data/Images/beach/beach66.tif,beach
data/Images/beach/beach67.tif,beach
data/Images/beach/beach68.tif,beach
data/Images/beach/beach69.tif,beach
data/Images/beach/beach70.tif,beach
data/Images/beach/beach71.tif,beach
data/Images/beach/beach72.tif,beach
data/Images/beach/beach73.tif,beach
data/Images/beach/beach74.tif,beach
data/Images/beach/beach75.tif,beach
data/Images/beach/beach76.tif,beach
data/Images/beach/beach77.tif,beach
data/Images/beach/beach78.tif,beach
data/Images/beach/beach79.tif,beach
data/Images/beach/beach80.tif,beach
data/Images/beach/beach81.tif,beach
data/Images/beach/beach82.tif,beach
data/Images/beach/beach83.tif,beach
data/Images/beach/beach84.tif,beach
data/Images/beach/beach85.tif,beach
data/Images/beach/beach86.tif,beach
data/Images/beach/beach87.tif,beach
data/Images/beach/beach88.tif,beach
data/Images/beach/beach89.tif,beach
data/Images/beach/beach90.tif,beach
data/Images/beach/beach91.tif,beach
data/Images/beach/beach92.tif,beach
data/Images/beach/beach93.tif,beach
data/Images/beach/beach94.tif,beach
data/Images/beach/beach95.tif,beach
data/Images/beach/beach96.tif,beach
data/Images/beach/beach97.tif,beach
data/Images/beach/beach98.tif,beach
data/Images/beach/beach99.tif,beach
data/Images/buildings/buildings00.tif,buildings
data/Images/buildings/buildings01.tif,buildings
data/Images/buildings/buildings02.tif,buildings
data/Images/buildings/buildings03.tif,buildings
data/Images/buildings/buildings04.tif,buildings
data/Images/buildings/buildings05.tif,buildings
data/Images/buildings/buildings06.tif,buildings
data/Images/buildings/buildings07.tif,buildings
data/Images/buildings/buildings08.tif,buildings
data/Images/buildings/buildings09.tif,buildings
data/Images/buildings/buildings10.tif,buildings
data/Images/buildings/buildings11.tif,buildings
data/Images/buildings/buildings12.tif,buildings
data/Images/buildings/buildings13.tif,buildings
data/Images/buildings/buildings14.tif,buildings
data/Images/buildings/buildings15.tif,buildings
data/Images/buildings/buildings16.tif,buildings
data/Images/buildings/buildings17.tif,buildings
data/Images/buildings/buildings18.tif,buildings
data/Images/buildings/buildings19.tif,buildings
data/Images/buildings/buildings20.tif,buildings
data/Images/buildings/buildings21.tif,buildings
data/Images/buildings/buildings22.tif,buildings
data/Images/buildings/buildings23.tif,buildings
data/Images/buildings/buildings24.tif,buildings
data/Images/buildings/buildings25.tif,buildings
data/Images/buildings/buildings26.tif,buildings
data/Images/buildings/buildings27.tif,buildings
data/Images/buildings/buildings28.tif,buildings
data/Images/buildings/buildings29.tif,buildings
data/Images/buildings/buildings30.tif,buildings
data/Images/buildings/buildings31.tif,buildings
data/Images/buildings/buildings32.tif,buildings
data/Images/buildings/buildings33.tif,buildings
data/Images/buildings/buildings34.tif,buildings
data/Images/buildings/buildings35.tif,buildings
data/Images/buildings/buildings36.tif,buildings
data/Images/buildings/buildings37.tif,buildings
data/Images/buildings/buildings38.tif,buildings
data/Images/buildings/buildings39.tif,buildings
data/Images/buildings/buildings40.tif,buildings
data/Images/buildings/buildings41.tif,buildings
data/Images/buildings/buildings42.tif,buildings
data/Images/buildings/buildings43.tif,buildings
data/Images/buildings/buildings44.tif,buildings
data/Images/buildings/buildings45.tif,buildings
data/Images/buildings/buildings46.tif,buildings
data/Images/buildings/buildings47.tif,buildings
data/Images/buildings/buildings48.tif,buildings
data/Images/buildings/buildings49.tif,buildings
data/Images/buildings/buildings50.tif,buildings
data/Images/buildings/buildings51.tif,buildings
data/Images/buildings/buildings52.tif,buildings
data/Images/buildings/buildings53.tif,buildings
data/Images/buildings/buildings54.tif,buildings
data/Images/buildings/buildings55.tif,buildings
data/Images/buildings/buildings56.tif,buildings
data/Images/buildings/buildings57.tif,buildings
data/Images/buildings/buildings58.tif,buildings
data/Images/buildings/buildings59.tif,buildings
data/Images/buildings/buildings60.tif,buildings
data/Images/buildings/buildings61.tif,buildings
data/Images/buildings/buildings62.tif,buildings
data/Images/buildings/buildings63.tif,buildings
data/Images/buildings/buildings64.tif,buildings
data/Images/buildings/buildings65.tif,buildings
data/Images/buildings/buildings66.tif,buildings
data/Images/buildings/buildings67.tif,buildings
data/Images/buildings/buildings68.tif,buildings
data/Images/buildings/buildings69.tif,buildings
data/Images/buildings/buildings70.tif,buildings
data/Images/buildings/buildings71.tif,buildings
data/Images/buildings/buildings72.tif,buildings
data/Images/buildings/buildings73.tif,buildings
data/Images/buildings/buildings74.tif,buildings
data/Images/buildings/buildings75.tif,buildings
data/Images/buildings/buildings76.tif,buildings
data/Images/buildings/buildings77.tif,buildings
data/Images/buildings/buildings78.tif,buildings
data/Images/buildings/buildings79.tif,buildings
data/Images/buildings/buildings80.tif,buildings
data/Images/buildings/buildings81.tif,buildings
data/Images/buildings/buildings82.tif,buildings
data/Images/buildings/buildings83.tif,buildings
data/Images/buildings/buildings84.tif,buildings
data/Images/buildings/buildings85.tif,buildings
data/Images/buildings/buildings86.tif,buildings
data/Images/buildings/buildings87.tif,buildings
data/Images/buildings/buildings88.tif,buildings
data/Images/buildings/buildings89.tif,buildings
data/Images/buildings/buildings90.tif,buildings
data/Images/buildings/buildings91.tif,buildings
data/Images/buildings/buildings92.tif,buildings
data/Images/buildings/buildings93.tif,buildings
data/Images/buildings/buildings94.tif,buildings
data/Images/buildings/buildings95.tif,buildings
data/Images/buildings/buildings96.tif,buildings
data/Images/buildings/buildings97.tif,buildings
data/Images/buildings/buildings98.tif,buildings
data/Images/buildings/buildings99.tif,buildings
data/Images/chaparral/chaparral00.tif,chaparral
data/Images/chaparral/chaparral01.tif,chaparral
data/Images/chaparral/chaparral02.tif,chaparral
data/Images/chaparral/chaparral03.tif,chaparral
data/Images/chaparral/chaparral04.tif,chaparral
data/Images/chaparral/chaparral05.tif,chaparral
data/Images/chaparral/chaparral06.tif,chaparral
data/Images/chaparral/chaparral07.tif,chaparral
data/Images/chaparral/chaparral08.tif,chaparral
data/Images/chaparral/chaparral09.tif,chaparral
data/Images/chaparral/chaparral10.tif,chaparral
data/Images/chaparral/chaparral11.tif,chaparral
data/Images/chaparral/chaparral12.tif,chaparral
data/Images/chaparral/chaparral13.tif,chaparral
data/Images/chaparral/chaparral14.tif,chaparral
data/Images/chaparral/chaparral15.tif,chaparral
data/Images/chaparral/chaparral16.tif,chaparral
data/Images/chaparral/chaparral17.tif,chaparral
data/Images/chaparral/chaparral18.tif,chaparral
data/Images/chaparral/chaparral19.tif,chaparral
data/Images/chaparral/chaparral20.tif,chaparral
data/Images/chaparral/chaparral21.tif,chaparral
data/Images/chaparral/chaparral22.tif,chaparral
data/Images/chaparral/chaparral23.tif,chaparral
data/Images/chaparral/chaparral24.tif,chaparral
data/Images/chaparral/chaparral25.tif,chaparral
data/Images/chaparral/chaparral26.tif,chaparral
data/Images/chaparral/chaparral27.tif,chaparral
data/Images/chaparral/chaparral28.tif,chaparral
data/Images/chaparral/chaparral29.tif,chaparral
data/Images/chaparral/chaparral30.tif,chaparral
data/Images/chaparral/chaparral31.tif,chaparral
data/Images/chaparral/chaparral32.tif,chaparral
data/Images/chaparral/chaparral33.tif,chaparral
data/Images/chaparral/chaparral34.tif,chaparral
data/Images/chaparral/chaparral35.tif,chaparral
data/Images/chaparral/chaparral36.tif,chaparral
data/Images/chaparral/chaparral37.tif,chaparral
data/Images/chaparral/chaparral38.tif,chaparral
data/Images/chaparral/chaparral39.tif,chaparral
data/Images/chaparral/chaparral40.tif,chaparral
data/Images/chaparral/chaparral41.tif,chaparral
data/Images/chaparral/chaparral42.tif,chaparral
data/Images/chaparral/chaparral43.tif,chaparral
data/Images/chaparral/chaparral44.tif,chaparral
data/Images/chaparral/chaparral45.tif,chaparral
data/Images/chaparral/chaparral46.tif,chaparral
data/Images/chaparral/chaparral47.tif,chaparral
data/Images/chaparral/chaparral48.tif,chaparral
data/Images/chaparral/chaparral49.tif,chaparral
data/Images/chaparral/chaparral50.tif,chaparral
data/Images/chaparral/chaparral51.tif,chaparral
data/Images/chaparral/chaparral52.tif,chaparral
data/Images/chaparral/chaparral53.tif,chaparral
data/Images/chaparral/chaparral54.tif,chaparral
data/Images/chaparral/chaparral55.tif,chaparral
data/Images/chaparral/chaparral56.tif,chaparral
data/Images/chaparral/chaparral57.tif,chaparral
data/Images/chaparral/chaparral58.tif,chaparral
data/Images/chaparral/chaparral59.tif,chaparral
data/Images/chaparral/chaparral60.tif,chaparral
data/Images/chaparral/chaparral61.tif,chaparral
data/Images/chaparral/chaparral62.tif,chaparral
data/Images/chaparral/chaparral63.tif,chaparral
data/Images/chaparral/chaparral64.tif,chaparral
data/Images/chaparral/chaparral65.tif,chaparral
data/Images/chaparral/chaparral66.tif,chaparral
data/Images/chaparral/chaparral67.tif,chaparral
data/Images/chaparral/chaparral68.tif,chaparral
data/Images/chaparral/chaparral69.tif,chaparral
data/Images/chaparral/chaparral70.tif,chaparral
data/Images/chaparral/chaparral71.tif,chaparral
data/Images/chaparral/chaparral72.tif,chaparral
data/Images/chaparral/chaparral73.tif,chaparral
data/Images/chaparral/chaparral74.tif,chaparral
data/Images/chaparral/chaparral75.tif,chaparral
data/Images/chaparral/chaparral76.tif,chaparral
data/Images/chaparral/chaparral77.tif,chaparral
data/Images/chaparral/chaparral78.tif,chaparral
data/Images/chaparral/chaparral79.tif,chaparral
data/Images/chaparral/chaparral80.tif,chaparral
data/Images/chaparral/chaparral81.tif,chaparral
data/Images/chaparral/chaparral82.tif,chaparral
data/Images/chaparral/chaparral83.tif,chaparral
data/Images/chaparral/chaparral84.tif,chaparral
data/Images/chaparral/chaparral85.tif,chaparral
data/Images/chaparral/chaparral86.tif,chaparral
data/Images/chaparral/chaparral87.tif,chaparral
data/Images/chaparral/chaparral88.tif,chaparral
data/Images/chaparral/chaparral89.tif,chaparral
data/Images/chaparral/chaparral90.tif,chaparral
data/Images/chaparral/chaparral91.tif,chaparral
data/Images/chaparral/chaparral92.tif,chaparral
data/Images/chaparral/chaparral93.tif,chaparral
data/Images/chaparral/chaparral94.tif,chaparral
