path,label,width,height,brightness,contrast,entropy,blur_var,is_grayscale,flag_blurry,flag_dark,flag_bright,flag_grayscale,flag_any,stat_outlier
data/Images/agricultural/agricultural58.tif,agricultural,256,256,168.2640838623047,11.371976346149388,5.5341081619262695,121.24982629623264,False,False,False,False,False,False,False
data/Images/agricultural/agricultural59.tif,agricultural,256,256,153.7552032470703,13.146217112875348,5.7178826332092285,119.09408736228943,False,False,False,False,False,False,False
data/Images/agricultural/agricultural60.tif,agricultural,256,256,161.60433959960938,16.98085762986103,6.102242469787598,214.17886983579956,False,False,False,False,False,False,False
data/Images/agricultural/agricultural61.tif,agricultural,256,256,195.51356506347656,23.725411929272425,6.3658976554870605,270.0689998716116,False,False,False,False,False,False,False
data/Images/agricultural/agricultural62.tif,agricultural,256,256,121.27488708496094,17.604476302754154,6.061949253082275,1289.4080276505556,False,False,False,False,False,False,False
data/Images/agricultural/agricultural63.tif,agricultural,256,256,128.8586883544922,10.379136559511696,5.37468147277832,642.9947160249576,False,False,False,False,False,False,False
data/Images/agricultural/agricultural64.tif,agricultural,256,256,136.53091430664062,9.306138182934083,5.102111339569092,520.380028671585,False,False,False,False,False,False,False
data/Images/agricultural/agricultural65.tif,agricultural,256,256,134.46624755859375,21.970679195637558,6.3947296142578125,344.326007762691,False,False,False,False,False,False,False
data/Images/agricultural/agricultural66.tif,agricultural,256,256,127.25360107421875,21.202213600093344,6.239343166351318,2179.354827389121,False,False,False,False,False,False,False
data/Images/agricultural/agricultural67.tif,agricultural,256,256,121.25944519042969,28.624664612097675,6.53838586807251,1673.9044844580349,False,False,False,False,False,False,False
data/Images/agricultural/agricultural68.tif,agricultural,256,256,114.64326477050781,30.638390150848487,6.5766401290893555,1920.295352291083,False,False,False,False,False,False,False
data/Images/agricultural/agricultural69.tif,agricultural,256,256,115.74331665039062,31.079678444958496,6.610529899597168,1973.2951180913951,False,False,False,False,False,False,False
data/Images/agricultural/agricultural70.tif,agricultural,256,256,114.15272521972656,33.19085673470371,6.654239654541016,2086.50822108984,False,False,False,False,False,False,False
data/Images/agricultural/agricultural71.tif,agricultural,256,256,118.0018310546875,31.84865346610858,6.529807090759277,2049.3915671256837,False,False,False,False,False,False,False
data/Images/agricultural/agricultural72.tif,agricultural,256,256,113.75807189941406,28.366938780722606,6.379431247711182,1595.7827661295887,False,False,False,False,False,False,False
data/Images/agricultural/agricultural73.tif,agricultural,256,256,125.49089050292969,15.989016845723954,5.756706714630127,497.42022177181207,False,False,False,False,False,False,False
data/Images/agricultural/agricultural74.tif,agricultural,256,256,122.59747314453125,14.000758200442826,5.59572696685791,412.54153003706597,False,False,False,False,False,False,False
data/Images/agricultural/agricultural75.tif,agricultural,256,256,115.28640747070312,6.694113775346811,4.472531795501709,164.27796339988708,False,False,False,False,False,False,False
data/Images/agricultural/agricultural76.tif,agricultural,256,256,129.61492919921875,24.151457152473444,6.413643836975098,304.47198486328125,False,False,False,False,False,False,False
data/Images/agricultural/agricultural77.tif,agricultural,256,256,145.2002716064453,35.09655053453687,6.938926696777344,1519.024803818902,False,False,False,False,False,False,False
data/Images/agricultural/agricultural78.tif,agricultural,256,256,103.07920837402344,9.16347790032658,5.170950889587402,543.814114354318,False,False,False,False,False,False,False
data/Images/agricultural/agricultural79.tif,agricultural,256,256,144.56231689453125,21.537686518734212,6.399798393249512,662.6639437002596,False,False,False,False,False,False,False
data/Images/agricultural/agricultural80.tif,agricultural,256,256,156.38031005859375,19.732173224401055,6.208292484283447,1174.6302924246993,False,False,False,False,False,False,False
data/Images/agricultural/agricultural81.tif,agricultural,256,256,135.55360412597656,18.8587809982062,6.113184928894043,1099.9467636197805,False,False,False,False,False,False,False
data/Images/agricultural/agricultural82.tif,agricultural,256,256,138.6044464111328,18.07168000067539,6.053015232086182,1002.8786888492759,False,False,False,False,False,False,False
data/Images/agricultural/agricultural83.tif,agricultural,256,256,133.75743103027344,17.50507079902035,5.766563415527344,576.2688643725123,False,False,False,False,False,False,False
data/Images/agricultural/agricultural84.tif,agricultural,256,256,135.13619995117188,22.25066461465823,6.069409370422363,888.2747981173452,False,False,False,False,False,False,False
data/Images/agricultural/agricultural85.tif,agricultural,256,256,136.14596557617188,24.38450263402508,6.189785957336426,1057.9236193746328,False,False,False,False,False,False,False
data/Images/agricultural/agricultural86.tif,agricultural,256,256,145.12522888183594,16.50549652405145,6.045907020568848,1073.564271545969,False,False,False,False,False,False,False
data/Images/agricultural/agricultural87.tif,agricultural,256,256,128.1813201904297,23.130664151450027,6.452884674072266,2123.090461975895,False,False,False,False,False,False,False
data/Images/agricultural/agricultural88.tif,agricultural,256,256,134.76014709472656,14.403479321174853,5.77153205871582,1779.4055712362751,False,False,False,False,False,False,False
data/Images/agricultural/agricultural89.tif,agricultural,256,256,147.01402282714844,14.16156949468178,5.85118293762207,1871.461797669297,False,False,False,False,False,False,False
data/Images/agricultural/agricultural90.tif,agricultural,256,256,133.12655639648438,18.47161268481254,6.212055206298828,2217.0846251510084,False,False,False,False,False,False,False
data/Images/agricultural/agricultural91.tif,agricultural,256,256,89.64314270019531,9.738058889178046,5.318563461303711,632.7762142978609,False,False,False,False,False,False,False
data/Images/agricultural/agricultural92.tif,agricultural,256,256,95.08543395996094,18.131550479520914,5.910177230834961,926.2501621076372,False,False,False,False,False,False,False
data/Images/agricultural/agricultural93.tif,agricultural,256,256,97.787841796875,14.112980224625659,5.8255205154418945,493.21532195806503,False,False,False,False,False,False,False
data/Images/agricultural/agricultural94.tif,agricultural,256,256,106.76617431640625,17.995283083213902,5.755846977233887,1388.8964482059237,False,False,False,False,False,False,False
data/Images/agricultural/agricultural95.tif,agricultural,256,256,126.88661193847656,11.756325444087903,5.43172550201416,909.6250464895274,False,False,False,False,False,False,False
data/Images/agricultural/agricultural96.tif,agricultural,256,256,114.12831115722656,17.69671456895367,6.100543975830078,1756.9684577079024,False,False,False,False,False,False,False
data/Images/agricultural/agricultural97.tif,agricultural,256,256,106.64927673339844,19.655959523187324,5.569281578063965,2006.6989187067375,False,False,False,False,False,False,False
data/Images/agricultural/agricultural98.tif,agricultural,256,256,147.56661987304688,27.30876588417598,6.689979553222656,774.7192750868853,False,False,False,False,False,False,False
data/Images/agricultural/agricultural99.tif,agricultural,256,256,140.9657440185547,32.685656545164846,6.86107873916626,810.8053468009457,False,False,False,False,False,False,False
data/Images/airplane/airplane00.tif,airplane,256,256,164.65296936035156,36.46018555422108,6.498652458190918,967.610641160747,False,False,False,False,False,False,False
data/Images/airplane/airplane01.tif,airplane,256,256,150.3763427734375,44.26288341871501,6.945040702819824,125.48621901660226,False,False,False,False,False,False,False
data/Images/airplane/airplane02.tif,airplane,256,256,150.3763427734375,44.26288341871501,6.945040702819824,125.48621901660226,False,False,False,False,False,False,False
data/Images/airplane/airplane03.tif,airplane,256,256,161.74794006347656,51.95262294487042,6.9692535400390625,240.49395597889088,False,False,False,False,False,False,False
data/Images/airplane/airplane04.tif,airplane,256,256,164.4102783203125,56.3826217657391,7.065733909606934,223.34922044514678,False,False,False,False,False,False,False
data/Images/airplane/airplane05.tif,airplane,256,256,149.33868408203125,76.15241403723225,6.79342794418335,193.87229120358825,False,False,False,False,False,False,False
data/Images/airplane/airplane06.tif,airplane,256,256,156.64028930664062,55.71239488579218,7.1913909912109375,254.83049004897475,False,False,False,False,False,False,False
data/Images/airplane/airplane07.tif,airplane,256,256,169.97804260253906,47.446984735850855,6.649326801300049,220.48387264437042,False,False,False,False,False,False,False
data/Images/airplane/airplane08.tif,airplane,256,256,146.5426025390625,56.096535861481065,7.0890631675720215,229.16583230998367,False,False,False,False,False,False,False
data/Images/airplane/airplane09.tif,airplane,256,256,141.1503448486328,58.96719892357369,7.029684066772461,230.07815493550152,False,False,False,False,False,False,False
data/Images/airplane/airplane10.tif,airplane,256,256,138.8724822998047,60.06606766689223,7.270772933959961,271.20139477564953,False,False,False,False,False,False,False
data/Images/airplane/airplane11.tif,airplane,256,256,101.79055786132812,54.32933202531318,7.237781524658203,308.8848425222095,False,False,False,False,False,False,False
data/Images/airplane/airplane12.tif,airplane,256,256,170.1143035888672,42.89007085533556,6.286477088928223,167.17171984538436,False,False,False,False,False,False,False
data/Images/airplane/airplane13.tif,airplane,256,256,153.93032836914062,51.0876581982406,6.8053460121154785,180.23700907453895,False,False,False,False,False,False,False
data/Images/airplane/airplane14.tif,airplane,256,256,85.3385009765625,30.344604529017346,6.65130615234375,195.7019444173202,False,False,False,False,False,False,False
data/Images/airplane/airplane15.tif,airplane,256,256,141.43272399902344,48.18611198515951,6.957657337188721,153.48713823780417,False,False,False,False,False,False,False
data/Images/airplane/airplane16.tif,airplane,256,256,128.75701904296875,58.435537542671796,7.53249454498291,283.49839277472347,False,False,False,False,False,False,False
data/Images/airplane/airplane17.tif,airplane,256,256,100.34071350097656,41.087917170155286,6.866623878479004,406.2395140172448,False,False,False,False,False,False,False
data/Images/airplane/airplane18.tif,airplane,256,256,104.91769409179688,46.1206072513955,7.013879776000977,263.7376077508088,False,False,False,False,False,False,False
data/Images/airplane/airplane19.tif,airplane,256,256,166.39376831054688,45.39746284537172,6.845816135406494,1404.3348256787285,False,False,False,False,False,False,False
data/Images/airplane/airplane20.tif,airplane,256,256,156.93649291992188,42.22813105672733,7.101724147796631,1607.2004575168248,False,False,False,False,False,False,False
data/Images/airplane/airplane21.tif,airplane,256,256,147.0997314453125,53.20508069254424,7.202596664428711,2300.866726531647,False,False,False,False,False,False,False
data/Images/airplane/airplane22.tif,airplane,256,256,174.103759765625,26.46983216177912,6.068737506866455,911.8240508192685,False,False,False,False,False,False,False
data/Images/airplane/airplane23.tif,airplane,256,256,145.87564086914062,55.14677106174976,6.8697428703308105,2479.565815474605,False,False,False,False,False,False,False
data/Images/airplane/airplane24.tif,airplane,256,256,178.2071075439453,44.012277785239924,6.715235710144043,1321.0552532502916,False,False,False,False,False,False,False
data/Images/airplane/airplane25.tif,airplane,256,256,163.95623779296875,52.821134719936275,6.8355560302734375,1320.963562467834,False,False,False,False,False,False,False
data/Images/airplane/airplane26.tif,airplane,256,256,119.73101806640625,52.48376132129192,7.0203142166137695,2779.5549542745575,False,False,False,False,False,False,True
data/Images/airplane/airplane27.tif,airplane,256,256,142.8892059326172,44.90762384752379,6.910058975219727,2085.269323354354,False,False,False,False,False,False,False
data/Images/airplane/airplane28.tif,airplane,256,256,145.32406616210938,42.49971375902593,7.010281562805176,2183.9867399891373,False,False,False,False,False,False,False
data/Images/airplane/airplane29.tif,airplane,256,256,144.69410705566406,42.48514804762572,6.703122138977051,2016.642150785774,False,False,False,False,False,False,False
data/Images/airplane/airplane30.tif,airplane,256,256,129.6719970703125,57.72429335831482,7.060543537139893,2477.581854182994,False,False,False,False,False,False,False
data/Images/airplane/airplane31.tif,airplane,256,256,125.90170288085938,36.851113400652835,6.735459804534912,1031.883377035847,False,False,False,False,False,False,False
data/Images/airplane/airplane32.tif,airplane,256,256,157.16720581054688,36.53362862471238,6.353826999664307,2033.1482235454023,False,False,False,False,False,False,False
data/Images/airplane/airplane33.tif,airplane,256,256,165.53634643554688,35.72805420337468,6.2901740074157715,1510.8606853699312,False,False,False,False,False,False,False
data/Images/airplane/airplane34.tif,airplane,256,256,148.525146484375,33.98976936322548,6.496731281280518,1557.2916526794434,False,False,False,False,False,False,False
data/Images/airplane/airplane35.tif,airplane,256,256,163.69154357910156,39.94191674365308,6.994518756866455,979.4297160150018,False,False,False,False,False,False,False
data/Images/airplane/airplane36.tif,airplane,256,256,164.7452392578125,35.54170174294631,6.458339214324951,1473.0105787366629,False,False,False,False,False,False,False
data/Images/airplane/airplane37.tif,airplane,256,256,133.13597106933594,37.851196335021264,6.8112077713012695,825.7028865234461,False,False,False,False,False,False,False
data/Images/airplane/airplane38.tif,airplane,256,256,162.19540405273438,38.43142213596699,6.825567722320557,493.8700184987392,False,False,False,False,False,False,False
data/Images/airplane/airplane39.tif,airplane,256,256,140.14108276367188,43.68028268184071,6.738054275512695,686.2725720086601,False,False,False,False,False,False,False
data/Images/airplane/airplane40.tif,airplane,256,256,153.886962890625,50.069748199587615,6.762018203735352,670.5624209397938,False,False,False,False,False,False,False
data/Images/airplane/airplane41.tif,airplane,256,256,101.66731262207031,59.58986249604074,7.324926376342773,939.5646386311855,False,False,False,False,False,False,False
data/Images/airplane/airplane42.tif,airplane,256,256,67.97819519042969,50.58909766928703,6.4106059074401855,859.611417071661,False,False,False,False,False,False,False
data/Images/airplane/airplane43.tif,airplane,256,256,83.75956726074219,48.29094393816209,6.813385963439941,786.4885333739221,False,False,False,False,False,False,False
data/Images/airplane/airplane44.tif,airplane,256,256,125.17962646484375,29.875493751756686,6.088579177856445,417.8740998469293,False,False,False,False,False,False,False
data/Images/airplane/airplane45.tif,airplane,256,256,144.91078186035156,39.057701139121995,6.726294994354248,677.6159512845334,False,False,False,False,False,False,False
data/Images/airplane/airplane46.tif,airplane,256,256,127.07440185546875,64.53273861599179,7.159121990203857,898.6239177351817,False,False,False,False,False,False,False
data/Images/airplane/airplane47.tif,airplane,256,256,104.19255065917969,50.545014697707835,7.461309432983398,589.6686147020664,False,False,False,False,False,False,False
data/Images/airplane/airplane48.tif,airplane,256,256,137.87832641601562,58.12847322647072,7.333704471588135,1052.6453386833891,False,False,False,False,False,False,False
data/Images/airplane/airplane49.tif,airplane,256,256,146.3882293701172,51.519367506536426,7.18452262878418,1346.3584259373602,False,False,False,False,False,False,False
data/Images/airplane/airplane50.tif,airplane,256,256,136.6992950439453,50.35949726066362,7.206886291503906,952.6030792796519,False,False,False,False,False,False,False
data/Images/airplane/airplane51.tif,airplane,256,256,145.17689514160156,41.229835391315966,6.6656694412231445,838.3280408100691,False,False,False,False,False,False,False
data/Images/airplane/airplane52.tif,airplane,256,256,160.26138305664062,46.144315238174734,6.882287979125977,424.0344927161932,False,False,False,False,False,False,False
data/Images/airplane/airplane53.tif,airplane,256,256,116.7974853515625,64.9819712623088,7.320503234863281,637.6097115164157,False,False,False,False,False,False,False
data/Images/airplane/airplane54.tif,airplane,256,256,133.1846923828125,49.48071506538617,6.919356346130371,602.2597818588838,False,False,False,False,False,False,False
data/Images/airplane/airplane55.tif,airplane,253,256,120.95314043972331,55.35376742944595,7.326108932495117,706.6280863710844,False,False,False,False,False,False,False
data/Images/airplane/airplane56.tif,airplane,256,256,44.42802429199219,43.96481485494825,5.761810302734375,798.0678058804478,False,False,False,False,False,False,True
data/Images/airplane/airplane57.tif,airplane,256,256,98.05819702148438,53.51950716367105,7.093688488006592,547.6146913690027,False,False,False,False,False,False,False
data/Images/airplane/airplane58.tif,airplane,256,256,125.93115234375,32.86986924880935,6.5726423263549805,426.9291737934109,False,False,False,False,False,False,False
data/Images/airplane/airplane59.tif,airplane,256,253,139.83292675395256,50.89004738521461,7.3344340324401855,939.8818056184966,False,False,False,False,False,False,False
data/Images/airplane/airplane60.tif,airplane,256,256,131.13002014160156,53.758940069213764,7.290480613708496,549.4731108469423,False,False,False,False,False,False,False
data/Images/airplane/airplane61.tif,airplane,256,256,128.68162536621094,40.92147343158951,7.174687385559082,628.7372790703084,False,False,False,False,False,False,False
data/Images/airplane/airplane62.tif,airplane,256,256,153.71705627441406,47.44098126843931,7.122588157653809,822.6720240970608,False,False,False,False,False,False,False
data/Images/airplane/airplane63.tif,airplane,256,256,163.3616180419922,51.46897635418223,7.257096767425537,897.1532141042408,False,False,False,False,False,False,False
data/Images/airplane/airplane64.tif,airplane,256,256,168.23358154296875,50.529168244404914,7.244680404663086,850.4127180418,False,False,False,False,False,False,False
data/Images/airplane/airplane65.tif,airplane,256,256,149.870361328125,50.31444256213311,7.343835830688477,756.5124428831041,False,False,False,False,False,False,False
data/Images/airplane/airplane66.tif,airplane,256,256,116.1361083984375,45.7000810139288,6.940589904785156,864.6278469031677,False,False,False,False,False,False,False
data/Images/airplane/airplane67.tif,airplane,256,256,153.3687744140625,56.231270408812165,7.131895065307617,1417.4025399012025,False,False,False,False,False,False,False
data/Images/airplane/airplane68.tif,airplane,256,256,144.53662109375,47.13311100528075,7.045258045196533,842.0375422090292,False,False,False,False,False,False,False
data/Images/airplane/airplane69.tif,airplane,256,256,123.87803649902344,51.016734372768866,7.343314170837402,693.8527846895158,False,False,False,False,False,False,False
data/Images/airplane/airplane70.tif,airplane,256,256,119.04521179199219,48.299895430972605,7.351073265075684,685.0479573288467,False,False,False,False,False,False,False
data/Images/airplane/airplane71.tif,airplane,256,256,146.25955200195312,53.35995993634808,7.3774871826171875,838.5705411580857,False,False,False,False,False,False,False
data/Images/airplane/airplane72.tif,airplane,256,256,85.65373229980469,56.71346382626409,7.333203315734863,442.50376768014394,False,False,False,False,False,False,False
data/Images/airplane/airplane73.tif,airplane,256,256,141.68460083007812,35.44227155134221,6.377131462097168,841.7677268981934,False,False,False,False,False,False,False
data/Images/airplane/airplane74.tif,airplane,256,256,146.21060180664062,34.49579611862227,6.277574062347412,1014.1231753916945,False,False,False,False,False,False,False
data/Images/airplane/airplane75.tif,airplane,256,256,146.31170654296875,34.77706370342171,6.21199893951416,1031.9799637189135,False,False,False,False,False,False,False
data/Images/airplane/airplane76.tif,airplane,253,256,149.8373270750988,34.863315225145804,6.288182258605957,1215.4698718360219,False,False,False,False,False,False,False
data/Images/airplane/airplane77.tif,airplane,256,256,122.94618225097656,33.16326909036927,6.780766487121582,855.7257547229528,False,False,False,False,False,False,False
data/Images/airplane/airplane78.tif,airplane,256,256,118.81138610839844,27.58746454142368,6.236207962036133,1544.4477706812322,False,False,False,False,False,False,False
data/Images/airplane/airplane79.tif,airplane,256,256,164.80438232421875,37.02041231619199,6.082074165344238,828.1681774100289,False,False,False,False,False,False,False
data/Images/airplane/airplane80.tif,airplane,256,256,154.577392578125,25.612923347796542,4.916566371917725,451.5519971267786,False,False,False,False,False,False,True
data/Images/airplane/airplane81.tif,airplane,256,256,142.86495971679688,33.89554277526937,6.686391353607178,1110.7315505594015,False,False,False,False,False,False,False
data/Images/airplane/airplane82.tif,airplane,256,256,142.21438598632812,35.68504565603195,6.851673603057861,931.6784763073083,False,False,False,False,False,False,False
data/Images/airplane/airplane83.tif,airplane,256,256,138.56922912597656,66.25082384366881,7.012460708618164,431.8478830305394,False,False,False,False,False,False,False
data/Images/airplane/airplane84.tif,airplane,256,256,144.5956268310547,32.375705244511586,5.847382068634033,1057.6476500553545,False,False,False,False,False,False,False
data/Images/airplane/airplane85.tif,airplane,256,256,143.82968139648438,31.27386903463596,6.069472789764404,821.0560606336221,False,False,False,False,False,False,False
data/Images/airplane/airplane86.tif,airplane,256,256,141.2071990966797,29.889170954312082,6.611169815063477,999.7986144423485,False,False,False,False,False,False,False
data/Images/airplane/airplane87.tif,airplane,256,256,152.65773010253906,42.73886187167186,7.031388282775879,2308.1108835188206,False,False,False,False,False,False,False
data/Images/airplane/airplane88.tif,airplane,256,256,120.45314025878906,31.893632559133138,6.678898811340332,1299.0223188938107,False,False,False,False,False,False,False
data/Images/airplane/airplane89.tif,airplane,256,256,101.41398620605469,29.653311713408396,6.395458221435547,805.7642031973228,False,False,False,False,False,False,False
